央视频道,#genre#
CCTV15,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV15,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225785/index.m3u8
CCTV15,http://111.40.196.31:443/PLTV/88888888/224/3221225500/1.m3u8

CCTV16,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV16,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226921/index.m3u8
CCTV16,http://111.20.40.165/PLTV/88888893/224/3221226921/index.m3u8

CCTV17,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8
CCTV17,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226198/index.m3u8

//咪咕源
CCTV1,http://hms304nc1972679586.live.aikan.miguvideo.com/wh7f454c46tw3831204341_1349411946/wd_r2/cctv/cctv1hd/2500/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115080246&ContentId=265183188&timezone=UTC&mtv_session=01b97ad3f1d61532d8f0d40578ee3f47&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=ac6f75650a73ab06efc36233598f26b8
CCTV1,http://hms3651nc3747353874.live.aikan.miguvideo.com/wh7f454c46tw290054784_1651621758/wd_r2/cctv/cctv1hd/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=101.204.121.195&timestamp=20230830063045&ContentId=265183188&timezone=UTC&mtv_session=060806679e45df5b70c775d9aa5c8931&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e4e7768c0a40ef6e7bc0141e8959cc46
CCTV2,http://hms104nc1972679566.live.aikan.miguvideo.com/wh7f454c46tw3468827325_440542616/wd_r2/cctv/cctv2hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208125733&ContentId=265667329&timezone=UTC&mtv_session=f739dcaed0e05c0e9e14fa47d0810c20&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=c4d54a337744e33e655349fe312a5eed
CCTV2,http://hms3658nc3747353866.live.aikan.miguvideo.com/wh7f454c46tw727067402_-251538990/wd_r2/cctv/cctv2hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=101.204.121.195&timestamp=20230830063802&ContentId=265667329&timezone=UTC&mtv_session=4dce131be1efb3b960ddf5ad7a9e373a&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=5f5567623f8052151c41e0d7a9b556ae
CCTV3,http://hms44nc1972679560.live.aikan.miguvideo.com/wh7f454c46tw3692367231_1716696590/wd_r2/ocn/cctv3hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130116&ContentId=265667206&timezone=UTC&mtv_session=09b9584da7231a3b6c6b2c20aa3572d6&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=f9cf165e747cb07e1e8dd89226e53387
CCTV3,http://hms3655nc3747353869.live.aikan.miguvideo.com/wh7f454c46tw637157729_-1680862036/wd_r2/ocn/cctv3hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=101.204.121.195&timestamp=20230830063632&ContentId=265667206&timezone=UTC&mtv_session=87e4557b20daf4e1150d4e2ae2d4db56&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=58214274e029d19ac7ae7255884353c7
CCTV4,http://hms284nc1972679584.live.aikan.miguvideo.com/wh7f454c46tw3805527088_-1274597418/wd_r2/cctv/cctv4hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130309&ContentId=265667639&timezone=UTC&mtv_session=2dd2ab7bfb6b74ffa7cc9e8d7b6e5ed2&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=d34ff8f1c5a38b07fa8b2d3d15e755a2
CCTV4,http://hms3654nc3747353861.live.aikan.miguvideo.com/wh7f454c46tw882071797_734818632/wd_r2/cctv/cctv4hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=101.204.121.195&timestamp=20230830064037&ContentId=265667639&timezone=UTC&mtv_session=d058919812854c3107b7a2223479bc54&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9637ca348a6dfed05512bce72ac680d3
CCTV5+,http://hms184nc1972679574.live.aikan.miguvideo.com/wh7f454c46tw4035956330_-1197773273/wd_r2/cctv/cctv5plusnew/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130700&ContentId=265106763&timezone=UTC&mtv_session=b1d7170ccd660150baa2e9435d787064&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=dfe2cfbc447ddc224a226f33be3d0f39
CCTV5,http://hms304nc1972679586.live.aikan.miguvideo.com/wh7f454c46tw3939139141_-877857276/wd_r2/cctv/cctv5hdnew/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130523&ContentId=265667565&timezone=UTC&mtv_session=e95834282573288096f63eab8a028447&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=12a070f46793605fdbff0e1132d2d0d8
CCTV5,http://hms3661nc3747353881.live.aikan.miguvideo.com/wh7f454c46tw996412317_809495581/wd_r2/cctv/cctv5hdnew/2500/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=101.204.121.195&timestamp=20230830064232&ContentId=265667565&timezone=UTC&mtv_session=5d0f0eaebf8f659ac318cd0ff6fb55ed&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e5d0fafac11cfba1d1a682a0ab05a743
CCTV6,http://hms424nc1972679598.live.aikan.miguvideo.com/wh7f454c46tw2025729208_-189538202/wd_r2/ocn/cctv6hd/3000/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115084415&ContentId=265667482&timezone=UTC&mtv_session=0ac4193cdf07336c58fe3cdb4aac34a4&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=158f70fd4d75270c1810f0c735e78e18
CCTV7,http://hms284nc1972679584.live.aikan.miguvideo.com/wh7f454c46tw4211155753_-1040212167/migu/kailu/20200324/cctv7hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208130955&ContentId=265667268&timezone=UTC&mtv_session=f4a3cbeaf77fa614aed3843cb206bc06&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=38b55b6566aab32075f6169e2d955603
CCTV8,http://hms84nc1972679564.live.aikan.miguvideo.com/wh7f454c46tw2243817462_1836799824/wd_r2/ocn/cctv8hd/3000/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115084753&ContentId=265667466&timezone=UTC&mtv_session=077374df50cdebf0ab55b2ec30d2f01a&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8b9b358180e9e344fe45e67912ce6985
CCTV9,http://hms444nc1972679601.live.aikan.miguvideo.com/wh7f454c46tw4260577431_-1084507862/migu/kailu/20200324/cctv9hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208131044&ContentId=265667202&timezone=UTC&mtv_session=9444a4df4cb7524a1ec85c4d44200abc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=efdbccd2a72ff1ba2eabbf08f475f7c6
CCTV10,http://hms424nc1972679599.live.aikan.miguvideo.com/wh7f454c46tw2383135402_1265174830/wd_r2/ocn/cctv10hd/3000/01.m3u8?msisdn=19115966146&Channel_ID=0119_04102000-99000_400300000040002&client_ip=182.149.232.3&timestamp=20230115085013&ContentId=265667631&timezone=UTC&mtv_session=451a79654bec6f8926b5017302146772&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=e74690616e29be77ff1a1992b303b861
CCTV11,http://61.138.167.36:9901/tsfile/live/0011_1.m3u8
CCTV12,http://hms204nc1972679577.live.aikan.miguvideo.com/wh7f454c46tw1174495643_-1245391177/migu/kailu/20200324/cctv12hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020243&ContentId=265667607&timezone=UTC&mtv_session=7581c6271c0379b8ca8b268ff7804765&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=3906a8574a42ff13aba3e255be4cd8e3
CCTV13,http://hms184nc1972679575.live.aikan.miguvideo.com/wh7f454c46tw946205927_-649996709/envivo_x/2018/SD/cctv13/2000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208132705&ContentId=265667474&timezone=UTC&mtv_session=36bf599c0c4bc785fd46aaf0ba40ffe7&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=91a8a1c4652526079a5b0e294d5bc18d
CCTV14,http://hms344nc1972679590.live.aikan.miguvideo.com/wh7f454c46tw1297666621_-728046298/wd_r2/ocn/cctv14hd/3000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020446&ContentId=265667325&timezone=UTC&mtv_session=ad6cfd6b6dabe31801ca54a4c87f1bac&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=2757ab80a8dee98edfcfd1ee767a17b8
CCTV15,http://hms504nc1972679606.live.aikan.miguvideo.com/wh7f454c46tw1387986390_1468621622/migu/kailu/20200324/cctv15hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=59.49.185.88&timestamp=20230311020617&ContentId=265667535&timezone=UTC&mtv_session=e1254803553b7cace3a119612bf266d8&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=7ba98a3a39d853487109bebe5ed31c43
CCTV17,http://hms224nc1972679578.live.aikan.miguvideo.com/wh7f454c46tw1594433061_461954091/migu/kailu/20200324/cctv17hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=112.45.97.120&timestamp=20230208133753&ContentId=265667526&timezone=UTC&mtv_session=2ab00b83c917e8ba1b1bb082711b8b77&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=4c04c5308e4761e3cc4b36134b05b864
CCTV17,http://hms3656nc3747353862.live.aikan.miguvideo.com/wh7f454c46tw1195381379_-1848754975/migu/kailu/20200324/cctv17hd/57/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=101.204.121.195&timestamp=20230830064551&ContentId=265667526&timezone=UTC&mtv_session=cf0eba00bb748e887de93099106546d7&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9c61134aaefb1647a89414b4e562d10b

卫视频道,#genre#
江苏卫视,http://171.116.189.56:9999/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0
江苏卫视,https://live.goodiptv.club/api/cqyx.php?id=jiangsuHD

广西卫视,https://live.goodiptv.club/api/cqyx.php?id=guangxiHD

四川卫视,http://171.116.189.56:9999/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,https://live.goodiptv.club/api/cqyx.php?id=sichuanHD

湖南卫视,http://171.116.189.56:9999/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://223.151.51.27:85/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0

浙江卫视,http://171.116.189.56:9999/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
浙江卫视,https://live.goodiptv.club/api/cqyx.php?id=zhejiangHD

东方卫视,http://171.116.189.56:9999/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0

北京卫视,http://171.116.189.56:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0
北京卫视,https://live.goodiptv.club/api/cqyx.php?id=beijingHD

天津卫视,http://171.116.189.56:9999/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0
天津卫视,https://live.goodiptv.club/api/cqyx.php?id=tianjinHD

安徽卫视,http://171.116.189.56:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0

东南卫视,http://171.116.189.56:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0

广东卫视,http://220.231.188.200:8089/hls/28/index.m3u8
广东卫视,http://171.116.189.56:9999/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,https://live.goodiptv.club/api/cqyx.php?id=guangdongHD
广东卫视,http://220.231.188.200:8089/hls/30/index.m3u8

深圳卫视,http://171.116.189.56:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0
深圳卫视,https://live.goodiptv.club/api/cqyx.php?id=shenzhenHD

湖北卫视,http://hms3655nc3747353868.live.aikan.miguvideo.com/wh7f454c46tw501427025_-970228725/migu/kailu/hubeiwshd/57/20220712/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=152.136.200.69&timestamp=20230830171831&ContentId=531261978&timezone=UTC&mtv_session=e86ff5e85aecadcebbcc98b232f3fa2b&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=7f8bf449d4e55cb390a48ec5938398cf

黑龙江卫视,http://171.116.189.56:9999/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
黑龙江卫视,https://live.goodiptv.club/api/cqyx.php?id=heilongjiangHD

吉林卫视,http://171.116.189.56:9999/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,https://live.goodiptv.club/api/cqyx.php?id=jilinHD

辽宁卫视,https://live.goodiptv.club/api/cqyx.php?id=liaoningHD

山东卫视,http://171.116.189.56:9999/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0

江西卫视,http://171.116.189.56:9999/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
江西卫视,https://live.goodiptv.club/api/cqyx.php?id=jiangxiHD

河南卫视,http://171.116.189.56:9999/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,https://live.goodiptv.club/api/cqyx.php?id=henanHD

河北卫视,http://171.116.189.56:9999/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0

甘肃卫视,http://hms3660nc3747353859.live.aikan.miguvideo.com/wh7f454c46tw796974169_-922350213/envivo_v/2018/SD/gansu/1000/01.m3u8?msisdn=guest&Channel_ID=0119_04102000-99000_400300000040002&client_ip=152.136.200.69&timestamp=20230830172327&ContentId=531261933&timezone=UTC&mtv_session=a23c27d6e9f75673f364b7a9d7a3a9bc&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=348fa024b2ffa7ad1f59d48294d433f1

山西卫视,http://171.116.189.56:9999/tsfile/live/0118_1.m3u8?key=txiptv&playlive=1&authid=0

陕西卫视,http://171.116.189.56:9999/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://111.20.40.172/PLTV/88888893/224/3221226388/index.m3u8

重庆卫视,http://171.116.189.56:9999/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0
重庆卫视,https://live.goodiptv.club/api/cqyx.php?id=chongqingHD

云南卫视,http://171.116.189.56:9999/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0

贵州卫视,http://171.116.189.56:9999/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0
贵州卫视,https://live.goodiptv.club/api/cqyx.php?id=guizhouHD

海南卫视,http://171.116.189.56:9999/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0

影视频道,#genre#
CHC动作电影,http://219.140.210.177:4022/rtp/239.69.1.242:11094
CHC动作电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000002055/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC动作电影,http://111.20.40.170/PLTV/88888893/224/3221226465/index.m3u8

CHC高清电影,http://219.140.210.177:4022/rtp/239.69.1.241:11088
CHC高清电影,http://111.20.35.103:6610/yinhe/2/ch00000090990000002065/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC高清电影,http://111.20.40.170/PLTV/88888893/224/3221226463/index.m3u8

CHC家庭影院,http://219.140.210.177:4022/rtp/239.69.1.243:11100
CHC家庭影院,http://111.20.35.103:6610/yinhe/2/ch00000090990000002085/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
CHC家庭影院,http://111.20.40.170/PLTV/88888893/224/3221226462/index.m3u8

峨眉电影,http://183.223.157.33:85/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0

1905电影,http://angtv.cn/test/1905.php

邵氏影院,http://mmitv.top/test/douyu.php?id=4246519
吃米滴虫,http://mmitv.top/test/douyu.php?id=315457
高分电影,http://mmitv.top/test/douyu.php?id=7254536
豆瓣高分,http://mmitv.top/test/douyu.php?id=8770422
漫威影院,http://mmitv.top/test/douyu.php?id=6140589
特辑电影,http://mmitv.top/test/douyu.php?id=3637778
粤语电影,http://mmitv.top/test/douyu.php?id=1226741
喜剧电影,http://mmitv.top/test/douyu.php?id=323876
恐怖电影,http://mmitv.top/test/douyu.php?id=218859
恐怖鬼怪,http://mmitv.top/test/douyu.php?id=1165374
童年阴影,http://mmitv.top/test/douyu.php?id=2935323
惊悚电影,http://mmitv.top/test/douyu.php?id=96577
粤语电影,http://mmitv.top/test/douyu.php?id=6566671
华语影视,http://mmitv.top/test/douyu.php?id=3928
神乐影视,http://mmitv.top/test/douyu.php?id=85894
冰冰影厅,http://mmitv.top/test/douyu.php?id=74374
刀刀影院,http://mmitv.top/test/douyu.php?id=747764
奶虫影院,http://mmitv.top/test/douyu.php?id=263824
贝爷壹厅,http://mmitv.top/test/douyu.php?id=252802
贝爷贰厅,http://mmitv.top/test/douyu.php?id=4332
贝爷叁厅,http://mmitv.top/test/douyu.php?id=36337
云宝影院,http://mmitv.top/test/douyu.php?id=7305938
花卷影院,http://mmitv.top/test/douyu.php?id=52787
菜园小饼,http://mmitv.top/test/douyu.php?id=1735337
橙記港剧,http://mmitv.top/test/douyu.php?id=4549169
大宝影视,http://mmitv.top/test/douyu.php?id=805235
蚂蚱影视,http://mmitv.top/test/douyu.php?id=6079455
怡寶影视,http://mmitv.top/test/douyu.php?id=434971
圆子影视,http://mmitv.top/test/douyu.php?id=6566658
贝贝影视,http://mmitv.top/test/douyu.php?id=431460
可乐影视,http://mmitv.top/test/douyu.php?id=20415
下饭神剧,http://mmitv.top/test/douyu.php?id=276200
古装神剧,http://mmitv.top/test/douyu.php?id=338759
晚湾影视,http://mmitv.top/test/douyu.php?id=9461178
酒染影视,http://mmitv.top/test/douyu.php?id=7550220
芊珏影视,http://mmitv.top/test/douyu.php?id=8814650

港澳台频道,#genre#
翡翠台,http://r.jdshipin.com/qClQf
翡翠台,http://113.64.147.60:8081/hls/67/index.m3u8
翡翠台,http://113.64.147.152:8081/hls/67/index.m3u8
翡翠台,http://r.jdshipin.com/n90gt
翡翠台,http://113.117.74.20:8081/hls/25/index.m3u8

明珠台,http://r.jdshipin.com/ZQ4kN
明珠台,http://nsszds.f3322.net:8081/hls/26/index.m3u8

凤凰资讯台,http://r.jdshipin.com/0Rp07
凤凰资讯台,http://kkwk1122.top/fh.php?id=fhzx
凤凰资讯台,http://113.64.147.60:8081/hls/36/index.m3u8

凤凰中文台,http://kkwk1122.top/fh.php?id=fhzw
凤凰中文台,http://113.64.147.60:8081/hls/37/index.m3u8
凤凰中文台,http://113.64.147.152:8081/hls/37/index.m3u8

凤凰香港台,http://kkwk1122.top/fh.php?id=fhhk
凤凰香港台,http://113.117.74.12:8081/hls/38/index.m3u8
凤凰香港台,http://113.64.147.60:8081/hls/38/index.m3u8
凤凰香港台,http://113.64.147.152:8081/hls/38/index.m3u8

TVB星河,http://r.jdshipin.com/sXuuD
TVB星河,http://113.64.147.60:8081/hls/135/index.m3u8
TVB星河,http://113.117.74.12:8081/hls/135/index.m3u8

台视,http://162.19.247.76:22222/live/taishi/index.m3u8

中视,http://162.19.247.76:22222/live/zhongshi/index.m3u8

华视,http://162.19.247.76:22222/live/huashi/index.m3u8

番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8

面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8

香港32,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8

J2,http://r.jdshipin.com/Nr5jq
J2,http://r.jdshipin.com/ndGgS

TVBRICS,http://brics.bonus-tv.ru/cdn/brics/chinese/tracks-v1a1/index.m3u8

澳門蓮花,https://p.ggiptv.com/v/macaulotustv.php
澳門蓮花,http://anren.live/HK/BiIOU11uLA.m3u8

中天娱乐,http://162.19.247.76:22222/live/ztyl/index.m3u8

中天亚洲,http://162.19.247.76:22222/live/ztyz/index.m3u8

环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8

耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/playlist.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8

新加坡频道,#genre#
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8?zshijd
新加坡,https://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8

美国频道,#genre#
CNN,http://ip2121.com:8081/live/cnn/playlist.m3u8

FOX NEWS,http://fox-foxnewsnow-samsungus.amagi.

30A Darcizzle Offshore,https://30a-tv.com/darcizzle.m3u8

30A Investment Pitch,https://www.30a-tv.com/InvPit.m3u8

30A Music,https://30a-tv.com/music.m3u8

30A Sidewalks,https://30a-tv.com/sidewalks.m3u8

30A The Beach Show,https://30a-tv.com/beachy.m3u8

30A TV,https://30a-tv.com/feeds/xodglobal/30atv.m3u8

3ABN Dare to Dream,https://moiptvhls-i.akamaihd.net/hls/live/652313/secure/master.m3u8

3ABN French,https://3abn-live.akamaized.net/hls/live/2010546-b/French/master.m3u8

3ABN Kids Network,https://3abn-live.akamaized.net/hls/live/2010550-b/Kids/master.m3u8

